Year,hts8,brief_description,mfn_text_rate,mfn_ad_val_rate,Matched Expenditure category
2023,85115000,generators nesoi of a kind used in conjunction with sparkignition or compressionignition internalcombustion engines,2.5%,0.02,"Tools, hardware and supplies(5)"
2023,85098050,electromechanical domestic appliances nesoi with selfcontained electric motor,4.2%,0.04,"Tools, hardware and supplies(5)"
2023,95069945,sleds and bobsleds othan bobsleds  luges for intl competition and parts  accessories for toboggans sleds bobsled luges and the like,2.8%,0.02,sports equipment
2023,95069950,snowshoes and parts  accessories thereof,2.6%,0.02,vehicle parts and equipment other than tires57
2023,91119040,parts of watch cases of precious metal or of metal clad with precious metal,6.4%,0.06,jewelry and watches9
2023,64061005,formed uppers for footwear of leathercomposition leather for men youths and boys,8.5%,0.08,boys and girls footwear
2023,64041949,ftwear woutr sole rubplast  upp textile nesoi val 3pr wsoles fixed to upper wadhesives  wo foxing subj note 5 ch 64,37.5%,0.37,Pets and pet products(4)
2023,64041952,ftwear wouter soles rubberplastic  upp veg fiber nesoi val 3pr nesoi not subj note 5 ch 64,7.5%,0.07,footwear
2023,64052060,footwear nesoi with soles and uppers of wool felt,2.5%,0.02,footwear
2023,64041990,footwear wouter soles of rubplast  upp of textile nesoi val o12pr,9%,0.09,footwear
2023,64061020,formed uppers for footwear of textile materials wo 50% of external surface leather,10.5%,0.1,footwear
2023,64051000,footwear nesoi wouter soles of other than rubberplasticsleathercompleather  uppers of leathercomposition leather nesoi,10%,0.1,footwear
2023,20059980,artichokes prepared or preserved otherwise than by vinegar or acetic acid not frozen,14.9%,0.14,frozen and freeze dried prepared foods
2023,82090000,cermet plates sticks tips and the like for tools unmounted,4.6%,0.04,"Tools, hardware and supplies(5)"
2023,64029130,footwear covers ankle wouter soles  uppers of rubber or plastics nesoi wmetal toecap not protective valued over 12pair,20%,0.2,footwear
2023,64039990,footwear wouter soles of rubberplasticscomp leather  uppers of leather ncov ankle for womenchildinfants val over 250pair,10%,0.1,footwear
2023,6029060,other live plants nesoi with soil attached to roots,1.9%,0.01,Pets and pet products(4)
2023,87085089,pts  access of motor vehicles of 8703 parts nesoi of drive axles wdifferent wheth or not woth transm components,2.5%,0.02,motor vehicle parts and equipment4
2023,17029090,sugars and sugar syrups and articles containing sugar neosi,5.1%,0.05,sugar and artificial sweeteners
2023,17026040,glucose and glucose syrup w50% or more fructose other than blended syrups described in add us note 4 to ch17,5.1%,0.05,sugar and sugar substitutes
2023,6029090,other live plants nesoi other than those with soil attached to roots,4.8%,0.04,Pets and pet products(4)
2023,82075020,interchangeable tools for drilling othan rock drilling wcutting part ov 02% cr mo or w or ov 01% v  base metal parts thereof,5%,0.05,"Tools, hardware and supplies(5)"
2023,64031930,golf shoes wouter soles rubberplasticsleathercomp leather  uppers of leather nwelt for menyouthsboys,8.5%,0.08,mens footwear4
2023,64061040,formed uppers for footwear of textile materials nesoi valued o12pr,7.5%,0.07,footwear
2023,64061045,formed upper for footwear of materials other than leathercompleather or textile wover 90% of ext surf rubplast not for fw wfoxing,6%,0.06,Pets and pet products(4)
2023,64041977,footwear wouter sole rubplast  upper textile nesoi val o3 but no 650pr nesoi not subj note 5 ch 64,12.5%,0.12,footwear
2023,82079075,interchangeable tools othan for handtools nesoi not suitable for cutting metal nesoi and base metal parts thereof,3.7%,0.03,"Tools, hardware and supplies(5)"
2023,95063900,golf equipment othan golf footwear nesoi and parts  accessories thereof,4.9%,0.04,vehicle parts and equipment other than tires46
2023,64041161,sports  ftwear woutr sole rubberplastic  upper textile val 3 but  650pr wsoles fixed wadhesives not subj note 5 ch 64,7.5%,0.07,mens footwear5
2023,64041169,sports ftwear woutr sole rubberplastic  uppers textile val3 but 650pr wsole fixed wadhesives subj note 5 ch 64,37.5%,0.37,footwear
2023,64041930,ftwear wouter soles rubberplastic  upp textile nesoi wopen toesheels or slipon 10% rubplast by wt,12.5%,0.12,footwear
2023,20085040,apricots other than pulp otherwise prepared or preserved nesoi,29.8%,0.29,processed fruits and vegetables6
2023,20089790,mixtures of fruit or other edible parts of plants otherwise prepared or preserved nesoi excluding tropical fruit salad,14.9%,0.14,fruits and vegetables
2023,2023080,bovine meat cuts boneless frozen not descr in gen note 15 or add us note 3 to ch 2,26.4%,0.26,"Meats, poultry, and fish"
2023,61112060,babies garments and clothing accessories knitted or crocheted of cotton nesoi,8.1%,0.08,infants and toddlers apparel
2023,61113050,babies garments and clothing accessories knitted or crocheted of synthetic fibers nesoi,16%,0.16,infants and toddlers apparel
2023,62031115,mensboys suits of wool not knitted or crocheted 30% or more of silk or silk waste of wool yarn wavg fiber diameter 185 micron or,7.5%,0.07,mens suits sport coats and outerwear
2023,62031190,mens or boys suits of wool or fine animal hair not knitted or crocheted nesoi,17.5%,0.17,mens suits sport coats and outerwear
2023,62031130,mens or boys suits of wool or fine animal hair not knitted or crocheted containing 30 percent or more of silk or silk waste nesoi,7.5%,0.07,mens and boys apparel
2023,76129010,aluminum casks drums  like containers for any material othan compressed or liq gas wcap no 20 l nfitted wmechthermal,5.7%,0.05,"Tools, hardware and supplies(5)"
2023,84514000,washing bleaching or dyeing machines for textile yarns fabrics or made up textile articles,3.5%,0.03,sewing machines fabric and supplies45
2023,64041939,ftwear woutr sole rubplast  upp textile nesoi wopen toesheels or slipon 10% by wt rubplast not subj note 5 ch 64,37.5%,0.37,footwear
2023,64019260,waterproof footwear not mechanically asmbld wover 90% of ext surf area of soles  uppers pvc coveringankle but not knee,4.6%,0.04,"Tools, hardware and supplies(5)"
2023,64021915,sports footwear othan ski fwear  golf shoes wouter soles of rubber or plastics  uppers 90% ext surf area rubber or plast,5.1%,0.05,footwear
2023,64052090,footwearnesoiwouter sole other than rubberplasticsleathercomp leather  upper of text material other than veg fibers or wool felt,12.5%,0.12,footwear
2023,64039130,footwear wouter soles of rubberplasticscomposition leather  uppers of leather covering the ankle welt,5%,0.05,footwear
2023,64042060,footwear wouter soles of leathercomp leather  uppers of textile nesoi,37.5%,0.37,footwear
2023,64042040,footwear wouter soles of leathercomp leath no 50% by wt rubplast or rubplasttext  10% by wt rubplast val o250pr,10%,0.1,footwear
2023,95069100,arts and equip for general physical exercise gymnastics or athletics and parts  accessories thereof,4.6%,0.04,sports equipment
2023,95069930,lawntennis articles and equipment othan balls and rackets and parts  accessories thereof,3.1%,0.03,sports equipment
2023,62041100,womens or girls suits not knitted or crocheted of wool or fine animal hair,14%,0.14,womens apparel
2023,64041151,sports ftwear wouter soles rubberplastic  uppers textile val  3pair not subj to note 5 ch 64,7.5%,0.07,mens footwear5
2023,64029931,footwear wouter soles  uppers of rubber or plastics nesoi ncov ankle wext surf of uppers o90% rubber or plastics nesoi,6%,0.06,footwear
2023,64035990,footwear wouter soles and uppers of leather not cov ankle nwelt for persons other than men youths and boys,10%,0.1,footwear
2023,64041149,sports ftwear outer soles rubberplastic  uppers textile val 3pr soles fixed wadhesives wo foxing subj note 5 ch 64,37.5%,0.37,Pets and pet products(4)
2023,64035130,footwear wouter soles and uppers of leather nesoi covering the ankle welt,5%,0.05,footwear
2023,64041185,sports ftwear wouter soles rubberplastic  uppers textile val 650 but  12pr not subj to note 5 ch 64,12.5%,0.12,mens footwear5
2023,64029969,footwear wouter soles  uppers of rubber or plastics nesoi ncov ankle nesoi valued no 3pair,48%,0.48,footwear
2023,92099980,parts  access nesoi for musical instruments nesoi,5.3%,0.05,music instruments and accessories56
2023,94049010,pillows cushions and similar furnishings of cotton,5.3%,0.05,furniture and bedding
2023,64019990,waterproof footwear not mechanically asmbld wouter soles and uppers of rubber or plastics nesoi not cover ankle,37.5%,0.37,"Tools, hardware and supplies(5)"
2023,64029190,footwear wouter soles  uppers of rubber or plastics nesoi covering ankle nesoi valued over 12pair,20%,0.2,footwear
2023,92079000,musical instruments othan keyboard except accordions nesoi the sound of which is produced or must be amplified electrically,5%,0.05,music instruments and accessories45
2023,84669485,other parts and accessories for machines of heading 8462 or 8463 nesoi,4.7%,0.04,motor vehicle parts and equipment5
2023,84771090,injectionmolding machines of a type used for working or manufacturing products from rubber or plastics nesoi,3.1%,0.03,"Tools, hardware and supplies(5)"
2023,8119080,fruit nesoi frozen whether or not previously steamed or boiled,14.5%,0.14,frozen and freeze dried prepared foods4
2023,4063057,processed cheese containing or processed from bryndza gjetost gammelost nokkelost or roquefort not grated or powdered not gn15,8.5%,0.08,Dairy and related products
2023,22029910,chocolate milk drink,17%,0.17,Dairy and related products
2023,84012000,machinery and apparatus for isotopic separation and parts thereof,2.6%,0.02,"Tools, hardware and supplies(5)"
2023,20029040,tomato preppres ex by vinegaracetic acid powder,11.6%,0.11,tomatoes4
2023,64041942,ftwear woutr sole rubplast  upp veg fiber nesoi val 3pr wsole fixed to upp wadhesives  wo foxing not subj note 5 ch 64,7.5%,0.07,Pets and pet products(4)
2023,64061025,formed uppers for footwear of textile materials nesoi valued no 3pr,33.6%,0.33,footwear
2023,64041175,sports ftwear wouter soles rubberplastic  uppers textile val 3 but 650pr not subj note 5 ch 64,12.5%,0.12,mens footwear5
2023,64035160,footwear wouter soles and uppers of leather nesoi covering the ankle nwelt for men youths and boys,8.5%,0.08,footwear
2023,64061077,uppers  pts thereof for footwear nesoi of cotton wexternal surface area 50% or more of textile materials,11.2%,0.11,footwear
2023,21031000,soy sauce,3%,0.03,rice pasta cornmeal5
2023,34031950,lubricating preparations containing less than 50% by weight of petroleum oils or of oils from bituminous minerals,5.8%,0.05,fats and oils
2023,82055910,pipe tools and base metal parts thereof,7.2%,0.07,"Tools, hardware and supplies(5)"
2023,82054000,screwdrivers and base metal parts thereof,6.2%,0.06,"Tools, hardware and supplies(5)"
2023,82074030,interchangeable tools for tapping or threading wcutting pts ov 02% by wt of cr mo w or ov 01% v  base metal pts thereof,5.7%,0.05,"Tools, hardware and supplies(5)"
2023,73079910,iron or nonalloy steel fittings for tubespipes nesoi forged not machined not tooled and not otherwise processed after forging,3.7%,0.03,"Tools, hardware and supplies(5)"
2023,73079930,alloy steel othan stainless fittings for tubespipes nesoi forged not machinedtooled and not otherwise processed after forging,3.2%,0.03,"Tools, hardware and supplies(5)"
2023,4069059,cheeses substitute for cheese including mixtures of cheeses nesoi made from sheeps milk,9.6%,0.09,Dairy and related products
2023,64041969,ftwear woutr sole rubplast  upp textile nesoi val 3 but 650pr wsole fixed to upp wadhesives subj note 5 ch 64,37.5%,0.37,footwear
2023,64031940,sports footwear nesoi wouter soles rubberplasticsleathercomp leather  uppers of leather nwelt for menyouthsboys,4.3%,0.04,footwear
